label,x,y,color
crashes,20.01879181,-22.56140624,0.7396866085127225
illusions,1.843077437,-0.1393640942,0.7995575666024763
annie,-17.36051794,35.45789553,0.06615071276914208
rations,-11.09422347,61.94326272,0.15835459415282394
freelence,-56.82072622,6.349262955,0.15838727069557879
footfall,1.277427929,-55.08024936,0.07888449333608327
asu,-44.04502479,33.76215275,0.7694227797473161
tenures,-16.24414615,-24.86977507,0.3316140268060499
hazel,-13.01879032,40.39816276,0.3678262598634058
perfom,-17.6270253,-51.46804021,0.2856979707782553
lungs,-31.60947815,-4.218874609,0.34801064211295707
outcomes,-22.57382069,-50.15168463,0.5609959728705823
gep,32.21564658,35.70210017,0.900801145458923
inefficient,5.165682941,-38.15030452,0.7075809238760356
glare,-1.123956571,-4.497239559,0.5395673403834382
appliances,37.65497147,2.388811979,0.8879119281297867
noc,45.87944468,7.729917895,0.6959675860499461
clicker,-19.7914894,16.58760884,0.005878933845200551
cilent,-10.58946209,-32.96098944,0.18399176279002294
cortez,-9.507377566,42.30796706,0.6006331933453888
embellished,-43.88010431,-31.11446879,0.41582868978602083
alessandra,-5.617191656,41.92422658,0.351081638389671
gathered,-19.13623615,-40.88479182,0.27005051893950516
bcoz,-57.22541679,-14.3753543,0.9706458715908209
initiation,3.89280205,-45.45629396,0.11656279809167536
choi,0.387088138,37.77567186,0.9962406099887322
simplistic,-48.9165207,-41.05625024,0.6331194875415301
localization,-59.39734904,8.122829588,0.5780633296849685
liable,-41.8540939,-53.60187061,0.061409747630439715
sing,-29.6929707,19.3767794,0.4152619281743114
urdu,-58.16844964,12.8524176,0.04211854495483336
especializados,30.89804291,56.14594015,0.7362662774591123
healthcare,-4.62496445,7.980144373,0.622581274326538
nap,21.19997057,-40.09273028,0.7180266778458336
hosting,59.61505091,-3.391959067,0.6004611110131126
diagnosing,7.86660315,-41.51893435,0.6485416588356324
retire,-48.63228062,-4.044889218,0.9519510802881386
title,-10.80687609,-27.9019343,0.7529659991322074
febrero,34.99916596,44.24017281,0.7128583981371078
permitido,22.4906595,52.91077041,0.5736340865688813
desaf,37.48983105,51.04959099,0.6674382971324703
amusement,0.2889842963,16.05447857,0.28825280087882776
syntaxe,-14.3669188,61.16645831,0.9564528888703666
souvenir,8.30044307,-4.176862592,0.12460811254439419
freshness,-34.97845793,-44.34887503,0.7984524217844148
cybercrime,5.506129544,-15.90568063,0.518693357474199
plugin,33.48984759,-45.70007018,0.5024224667097288
exceptional,-25.38476061,-47.41387837,0.9547253508078418
curation,15.27134064,-42.31355631,0.5465619612701053
pride,-27.53216376,-51.41551965,0.8839521993563021
fillers,-4.428293169,-5.472587522,0.5441915011317695
remington,17.97187843,21.83018663,0.2898567374658486
cpv,5.996093118,-52.96839088,0.9545974955468649
main,-17.17076193,-37.67535803,0.18621598887689583
vin,-12.99117423,32.66925419,0.8200618952905668
lahug,6.654193247,46.18666038,0.7138876638751624
sykes,35.41989079,21.91314601,0.8972731413623105
shannon,-15.5513157,45.84086092,0.27205119194652083
baja,-32.94496824,31.41667423,0.14854926404533042
deux,-19.08741073,63.83953699,0.08930128104934898
biling,19.52066529,56.1970748,0.18825379779091367
directorship,-8.461687486,-16.8215226,0.13759829855782824
pilani,1.119435626,65.24846609,0.9208664153461982
mackenzie,-41.15450652,41.01505245,0.24136593942223505
vivian,-14.08497208,43.83036375,0.9308472304950303
latif,28.46635285,-53.63628127,0.9573095586055022
krak,9.91628644,31.05551562,0.1654186718993953
cucm,47.19356945,2.925361997,0.3603977807364571
emailed,2.642218568,-27.2038336,0.7638550190822299
daffodil,-2.519225454,57.79219561,0.20250792241775917
ticas,35.7887365,54.71017946,0.28632628225859835
curry,-22.37225517,36.45324756,0.7882116124390094
ecodial,6.783732131,27.07351319,0.36292860467907584
stained,5.747200845,10.57590986,0.08635986173600008
clothes,0.8267317821,10.4795336,0.08561188981517953
nasional,52.60858289,41.3817979,0.25683505804877593
washington,-32.53682121,35.80309315,0.03479970559306378
dma,38.71519559,12.71665411,0.18517847313275126
ert,11.43539819,33.33264431,0.06051620766167243
whispering,-17.83768992,19.91097251,0.4788732333772282
grafics,2.63061258,-6.210571054,0.6466748776065795
symphony,-30.78861821,19.97845296,0.23471558369891632
laborer,7.588650689,13.11016709,0.6309764899148508
rubicam,36.38647779,27.31152882,0.9361592413004909
motherhood,-16.13671997,-3.247321106,0.23360129021100562
mccartney,-16.8654011,38.09284117,0.9911058454926475
caso,19.73085331,54.44158839,0.3641674481875694
photoshop,-30.42602211,53.81094328,0.6292035455775197
shoring,11.2637385,15.92796655,0.9772808731702614
hebei,42.42517551,30.2997663,0.5789705068997367
empathize,-12.38634039,-44.76076395,0.46681335870342533
sollicitudin,64.81473461,11.33239843,0.026458579696360562
emergency,-17.96304883,-5.140397827,0.4878922246490499
bsw,-43.02169047,29.67608016,0.1871650412785566
puntos,28.42290764,51.33966378,0.19296688675927787
coursing,41.23093481,25.37809986,0.9521338508633393
oasis,-25.6911714,30.05523388,0.9215475615159133
underpins,-38.68480082,-40.13263639,0.8618889815257796
achive,-18.73347329,-47.96598751,0.9658851428014319
quadcopter,20.30452944,7.21092909,0.4222955345424074
vertical,23.47159993,-0.4156177177,0.813809897483891
vbulletin,37.50524877,-44.93604683,0.7235366701793716
refilling,14.55456298,11.04112196,0.40443031507128213
stated,-12.79952943,-36.25563683,0.6466922744182737
sustainability,-23.30404678,-6.647884048,0.16150444934509667
cef,-39.86393376,24.00089461,0.37898872093605074
machining,10.60361558,8.032509826,0.06054132474842944
lone,-19.76318763,23.89105555,0.1613609614555538
bachiller,34.14594221,45.45091457,0.6265304489720986
inspires,-42.12681993,-37.25954621,0.7792390114789718
cwp,58.83697889,-3.061188282,0.11962611262959066
given,-18.60448242,-49.54078072,0.010058347910926746
easyphp,55.9354309,-19.23105642,0.6268652794923547
voltage,21.34552521,10.59698004,0.2679597856463978
hamed,33.77246436,-54.16938792,0.3945822871371738
troubles,-30.93294335,-22.70695788,0.24176258438967768
fatima,-18.7127216,49.02661571,0.9520217472863419
writes,-41.69976165,2.040971539,0.43501811874718366
optum,26.27504938,20.52956145,0.37989667939923955
thick,-29.3185847,-4.177505792,0.5038706099155337
kean,-42.50846385,41.67750856,0.9218642381105325
flipkart,28.20504339,-32.23364734,0.9280250060667198
sodium,14.07029346,4.014255352,0.4077831103153995
prospected,-1.840053479,-24.29801854,0.7530298269406115
neft,11.00003526,-22.9694742,0.5211140625798604
dying,-37.88844582,-8.536257144,0.7975999541223959
xdk,37.26870684,13.17644766,0.6945067507403073
mindoro,8.296699745,48.12931825,0.8630465272496657
ramp,3.381862181,-38.0823348,0.6037183497017012
timberland,19.31503971,23.51481397,0.8528146973758737
plumber,14.74202581,18.86445361,0.6137911139486976
mbitos,29.01512446,44.9658506,0.040526204249847764
hygiene,-12.53373435,-4.221055655,0.6112312109061251
internationalisation,-59.83690962,7.65112988,0.09504684513110673
hoist,15.33067184,10.92725258,0.8395235008294062
servicing,-4.666215868,-25.16405402,0.4859017917431617
pps,24.93664641,13.52953449,0.44482250338820517
contributors,-32.08899219,12.22758232,0.6237176476868441
everest,-31.79419103,40.14930485,0.8246073662006509
servir,22.2132251,48.18411689,0.9733812682379424
liners,-20.36490512,-14.90709806,0.017757797825012633
sorrow,-39.84512924,-7.225829821,0.6241846151208409
jackson,-21.92395424,37.17383199,0.1878310322942528
nearly,-17.55969356,-24.92090492,0.9034224645793193
spaces,6.863811789,19.05925079,0.6667459353425015
grate,-62.10842202,-13.708648,0.39765448181457974
collages,-1.412199298,-0.491064894,0.7893753639608305
expositions,-22.18798819,7.788724109,0.5967389439065816
bsse,-3.186944491,54.931768,0.363982590153308
stmik,52.46957859,40.4583528,0.4258785152453446
rique,-13.21204964,67.91757117,0.8167689723673692
felling,-41.93830708,-7.308419636,0.07760505637534576
nements,-13.97858613,62.55625341,0.5880638996387815
graphisme,-11.96538993,69.19973003,0.9747937900084327
snarky,-51.0915272,-34.54856806,0.9210956332754321
desine,3.009988151,-6.953394318,0.19003843397749964
bomb,-15.90998782,18.59854366,0.8479484061522699
pretending,-40.41094492,-12.32365165,0.6742767181047524
baptismal,-18.11856206,7.275211874,0.07088395495010624
packer,60.83517336,-16.68272898,0.6065985568084641
iax,45.73759553,4.724508849,0.19470049977606674
retired,-47.99733544,-4.077466504,0.28540200409987115
governorate,26.21798568,34.52672289,0.2925482750399978
lkj,13.1066988,32.32292133,0.48496811730591605
lg,29.89138523,19.51456429,0.38945587291358075
aiga,-35.25913081,15.71764003,0.9021216905862488
arturo,39.91705919,40.95019242,0.6753921472270259
allergies,-11.83987981,5.510009243,0.15718248688789238
pensamiento,29.15717654,51.89256509,0.7931535370468714
recommendation,12.82040638,-37.84906495,0.5849234550682892
sklearn,27.87358777,-4.244421562,0.43115016945007156
wikis,-31.59328155,2.275752325,0.3000165679088711
influx,13.2827469,-35.13127728,0.13638544410074804
friends,-44.29695217,-1.313327834,0.18958391732735003
determined,-39.32771669,-53.72901224,0.5961886305539317
berg,-13.11473488,36.66121633,0.6848006580400118
ivory,-33.1510632,28.1209105,0.366939067784928
brainstormed,-2.986921434,-39.63268268,0.6941596335124214
constantin,-4.851301164,38.97474801,0.5190328659697897
spelled,-30.2830377,-14.29234574,0.5547458979308432
ancestral,-8.9315351,6.681301021,0.3730158428373136
communicating,-11.8151964,-43.58737232,0.8692014473135907
virtuales,33.95857747,56.00514454,0.9602516644995842
iphones,39.43782858,3.41491226,0.025801036606668215
tune,-28.23985329,-4.657385421,0.11422628899747178
affirmation,-33.16100557,-33.38964875,0.05123712283420545
exemptions,4.540121578,-19.75700653,0.08124664367656242
oke,37.1516546,-51.09655789,0.8977144034409397
deluxe,-4.09737648,24.506699,0.9123205792801433
pf,11.25544142,-19.91568128,0.21119973936994807
leah,-13.60427129,43.53637975,0.2999768315624848
aisc,32.28653226,8.090612814,0.2778678438217087
lifespan,-21.96522035,-25.89444103,0.01899075063197886
sebuah,-64.35027278,-26.38830189,0.7655071337295052
ripe,-45.21368465,-7.658664713,0.7818408048095477
mx,50.67406293,6.737179754,0.4388785974426902
amplio,28.34499552,55.56441698,0.20563825889756104
qui,-20.4333916,61.05572226,0.591269849500022
whomever,-23.03465869,-30.07964701,0.783165152174919
foreclosure,3.659346769,-17.97882527,0.8300471210603163
hung,-15.33723074,24.69605718,0.004429928858809884
vojvodina,-10.83146791,31.22640732,0.4361164495780241
bbq,-6.139723204,16.85536189,0.3412498048732948
bologna,52.70471393,31.12853255,0.2246200770989618
angelo,-5.057087727,44.98889329,0.89496325590702
googles,24.45616355,-39.23695588,0.52076183972675
vscode,55.73830496,-22.85359813,0.4529681658766962
fishery,-7.859361231,8.368627349,0.046501828982947635
trafficking,27.19455892,-38.62961048,0.5677040096946653
kurdish,-56.33344783,14.90801805,0.29404487352369946
stream,17.99207314,-16.2570603,0.8820771543556183
tajik,-56.41877467,16.39329567,0.4994709552595794
suka,-64.53423184,-24.89715723,0.20326275642143876
craves,-36.81664391,-38.63502586,0.44561737724948236
rediscover,-39.84181316,-31.27016463,0.6100952853086529
canal,43.26099216,22.22931442,0.8691228692871685
hijacking,18.61953922,-20.85164339,0.15211031424811505
derivation,21.45560791,-4.127473707,0.14116690207335103
wand,-42.61640648,-3.065565686,0.9499151474423889
uiux,1.930980195,-5.646945329,0.6908950612174923
prosecuting,1.252713589,-17.67314604,0.46863388285271323
actualy,-58.23615299,-9.390338163,0.6876055910133314
blemishes,-1.290706385,-4.569828451,0.6786432950596492
cto,-8.687791611,-15.93581891,0.5411826305560576
toggle,23.81014746,-16.68089893,0.9849182384118823
photosop,-29.85641881,53.61481408,0.521038501834802
cgm,27.00278197,13.81286262,0.2600291399629797
aire,30.96401857,41.49360261,0.7499311369754945
ortigas,7.248189067,46.57268976,0.2527214864399767
tires,11.69876122,11.33427026,0.6222337077700331
rafiqul,28.83025462,-62.92567236,0.785564875564677
aportar,25.44599229,59.08614568,0.8849688986408973
decisiones,27.52667955,51.24662216,0.6949562716400263
rieure,-9.681978911,65.9580701,0.739642716002007
medicinal,-9.973328847,4.125622727,0.5006637672474447
splits,21.76268476,-6.59553511,0.23435565619469922
saber,21.68860894,47.66428765,0.8480841786352602
typesetting,7.833085419,4.897967125,0.7654901938470537
enthused,-38.47369042,-48.08413206,0.8193519034122997
thais,-58.55627511,15.25680508,0.34252725595473466
microphone,2.196934873,24.09961116,0.09368547208919886
condominiums,5.072063693,17.11135344,0.4007912493336233
singers,-31.8841836,16.13136843,0.442191354667161
dsf,12.66700405,29.48674181,0.9855975101169002
tactfully,-17.88526183,-60.17137457,0.2689357493227492
companywide,-1.929516926,-37.53027469,0.9489278416286805
modesty,-32.92547229,-47.75420465,0.26085783669031026
conclusion,-32.88472557,-31.6596471,0.5357453446308846
kayaking,-25.15423877,11.06523869,0.42020393632997
macquarie,-40.05071299,44.59962136,0.20535920068800462
emrs,34.0549666,15.50102124,0.41236705767163806
sybase,49.55829675,-15.02982545,0.5155558737924981
dey,19.62615721,-60.28044287,0.9161995049437961
anak,-63.47215168,-23.85701629,0.22670470545551402
allocating,0.2141152981,-35.62312231,0.8572052541774994
urdaneta,7.997627941,49.77318026,0.2326043127411339
resposible,-42.65459096,-53.51723158,0.33446916783231717
nprinting,45.78971001,-13.51599198,0.8485749432463288
obsess,-39.32859922,-26.77312736,0.8711307439797297
vagrant,60.08932102,-17.19560171,0.5210514207002132
outstanding,-25.4724829,-47.361893,0.02069736631751873
covers,10.41755456,-6.236199134,0.1195530626699578
jinja,52.14590669,-30.85165718,0.8247056944469426
hostile,-27.46387467,-20.38366342,0.7949319872744132
expertised,1.049111637,-10.84266376,0.3222714470236937
vocab,-27.52629689,-10.67299034,0.47263516373984793
olson,-16.29684962,38.68665421,0.30980915218279204
constrains,-11.01725576,-52.66781529,0.9983096871816792
befor,-53.60896961,-8.966142497,0.20026752517778923
issuer,8.375669595,-22.03561966,0.031187843371156987
unethical,-17.89330851,-10.00086156,0.784445749278211
weigh,-27.18021673,-19.59704414,0.4582214354970111
symbol,6.578024378,-2.352889108,0.7221729092196281
moodle,38.11318283,-39.00392705,0.9130667823917311
questioning,-28.42061858,-26.32143704,0.6085244388793867
polygraph,28.09666044,8.645067561,0.49993824513081286
cie,-40.17541947,22.56282225,0.07768111931205623
icaew,29.3836105,0.3995702716,0.9388684048772642
expeditiously,-20.58038951,-58.37831088,0.23133136721665815
ikea,22.10380121,25.30735021,0.17301425842740992
congrats,-30.10539797,-8.596240542,0.04596774245915625
fielding,0.09311672863,-27.9993622,0.8843342197772996
interdependent,-8.029585818,-42.70613896,0.41980720475166877
mehmood,28.95367303,-56.06781217,0.39036327279699234
swiftly,-20.83476665,-57.10595138,0.24200943929050167
etudes,-10.45727387,65.27337628,0.7425456619736364
clustering,23.51878581,-5.020499905,0.30823971038914555
uic,-42.37588425,35.47095671,0.31096689413595757
linx,27.8461267,17.61345803,0.4908448916856729
neutralization,-50.57053814,14.96830963,0.25739390344884505
penetration,19.85452702,-18.61306467,0.22590123190500644
financings,7.850295094,-27.99560016,0.9343049903554935
dis,6.094870046,-67.56221867,0.7260342705067512
desperately,-47.15736829,-24.81819662,0.8093641690763078
bold,-49.79791542,-36.55639388,0.5332911898863723
svgkit,33.00580493,-11.78651215,0.5560826996090715
tibet,39.14996094,32.37697566,0.10707254074713557
unsatisfactory,-24.20921634,-32.17080076,0.42850665653145104
commend,-26.30099004,-24.83721519,0.826571451256421
resumes,-1.354701809,-20.611018,0.07794848448414982
edible,-7.230193089,12.53726479,0.21797743307982942
stab,-43.19054402,-7.900824444,0.26811380972825116
scjp,33.38981809,1.240981311,0.9685140866264574
csun,-44.02461299,33.85805122,0.2994561097559504
tinker,-50.0832456,-9.682778475,0.7785585890116408
entusiastic,-43.10237333,-53.05896393,0.6379865279618548
sre,59.18435692,-4.501229595,0.9447446066146211
developer,0.3409255464,-9.276216234,0.7122413647540012
intelligently,-23.60950053,-59.73324034,0.38577324584236816
tough,-30.02283395,-23.96508295,0.5925483039036024
fermentum,64.4451984,10.92351891,0.9445176952800127
programe,-60.03549308,0.1388595823,0.6930496145445145
root,8.361935259,-40.01218283,0.16623277441703077
wai,10.03655587,30.08178722,0.11828671344778974
game,-19.68200352,15.79791081,0.44875863174311326
formating,-4.947762518,-28.80150669,0.5089225439155136
osb,45.77193077,-10.24877326,0.4591384178470439
squares,-5.790556147,7.204703921,0.8387646051138881
arhitecture,8.329227061,20.45557117,0.021114258678799125
humanistic,-41.70648536,7.433363112,0.5544728723919168
fixable,-7.204772166,-35.77174849,0.40059518485856294
renegade,-15.68255739,26.33933906,0.7214785986413783
aumentar,27.35370741,46.07096499,0.40748794042265146
shout,-27.26230839,-29.12922903,0.5648649025540184
teamlead,-8.243915467,-15.89087897,0.7100503388571123
strength,-26.85405447,-50.34200785,0.7470688087877582
outlooks,-31.97775048,-1.418948511,0.14205387459002417
seduce,-43.05999762,-35.24502561,0.46239842046698065
mech,-2.728371484,53.88413925,0.2938086987107269
cared,-43.58835425,-23.69422934,0.5224331207540016
pinterest,24.39524863,-33.20859691,0.4677518634453032
hablo,16.53658145,48.80825088,0.2189493812511777
equipos,37.57153652,54.37638875,0.19215669042654926
tems,57.94912017,4.642148659,0.2631756866251901
ki,8.770983426,40.13437581,0.061925024228831504
gpuimageframework,35.08446525,-13.2814344,0.8757271914386213
buildroot,42.04970242,10.29087833,0.6559924595833161
motor,21.32047184,14.0233547,0.8075771910593408
wax,4.416201556,8.72634434,0.5107356794416883
partiendo,3.447885657,-63.13926268,0.3755818442719697
gcc,56.87853891,-21.71318965,0.6968487077619543
uum,53.59692846,41.76284165,0.42293057265689926
gobain,-3.601407142,37.60471699,0.6261700043986348
crit,-20.93208914,63.27608409,0.4415214235253787
gucci,17.53824451,24.76986244,0.6405088451460345
med,-42.50202013,29.12020891,0.8559071248575819
magdy,34.45569155,-54.66912835,0.5107613406026384
unwritten,-37.71646436,-0.2532774619,0.25394994988652797
solicited,0.6081794667,-20.43702232,0.41970871931287557
ambito,60.87364812,25.04472733,0.11416813270570147
sysco,25.38179395,22.91663168,0.6754825867162487
sdl,40.03537324,-1.595654774,0.9481918360790246
rapper,-32.46040789,18.58212153,0.1509263479622185
tienes,22.66422671,50.57859082,0.7665619273141886
expressionengine,39.03820852,-43.72785904,0.2673939350798229
soloist,-31.00884744,18.987736,0.4731266953580584
encapsulated,44.1059697,-28.21803915,0.00032519522654017585
bubbling,-35.59638538,-40.06944929,0.6925260526234688
plush,2.14151099,9.387183666,0.8130348975871011
guggenheim,-22.7169996,35.50403722,0.886603429128056
unconnected,41.78039356,-22.22148463,0.9752092410314824
politician,-16.72956726,1.844669686,0.1104994310449674
autre,-18.36650011,64.33638468,0.28577319803990964
research,-3.643785419,-8.844098715,0.07173886048306444
bogdan,69.48776,-2.932219631,0.7307364064355698
dams,12.0815986,15.62065944,0.556437497134051
churches,-18.07520234,-1.531609528,0.929359316134175
trafficked,10.94906163,-48.00687282,0.8161184538720614
consequent,-14.98274698,-42.44125095,0.37083154030430154
underwrite,8.600013458,-25.56197302,0.12172373950163629
pitstop,-27.01803213,53.77467661,0.394789203654732
admirably,-10.65358398,-25.79928386,0.002606565458997845
relativity,21.07170295,-16.80829948,0.46558522760262466
ornare,65.01714565,11.95889268,0.20399983508795172
scaleable,10.94955444,-49.60149327,0.19312638303433127
probation,-14.88934303,0.9506866495,0.3295717189272551
oz,-18.30225298,32.90500592,0.2287621220752254
flood,13.65985641,-0.09532526054,0.03433331497424297
temperament,-40.94636589,-49.56133066,0.7918772339035954
caterers,-3.470561667,14.57813186,0.6297560290996276
tomography,19.33996508,4.483649389,0.830021584126518
yesware,36.00921397,-35.53774069,0.7535494957089286
raisers,37.90547352,-11.60299293,0.007762482793527425
lifter,13.9559977,9.913337427,0.0667482504917255
ccip,34.97336704,2.936334523,0.7915360460207862
houdini,1.134217076,31.11929286,0.7665800906312147
diets,-11.93687938,5.540348031,0.4475986304702456
divorce,2.829683466,-17.82937903,0.6525319722000122
earthing,19.70951303,11.80641427,0.2072153125932511
gpon,45.73299379,6.792257126,0.617494557462035
steampunk,-36.73428195,3.73495547,0.14568596187753657
delineation,13.87366635,-1.454263807,0.10660588047584951
telephony,45.17750807,2.538515223,0.06560870428951227
commonly,-19.14429512,-29.29153688,0.8750366303144893
solanki,19.97589233,-59.294702,0.028634448271590673
ende,10.49353589,37.93112186,0.9063195957925699
inspecting,14.08828369,-12.20640354,0.9357679550769119
wanting,-46.59818633,-13.57157917,0.19056520627933993
rras,54.318812,-1.926556257,0.5617184300395283
transistor,22.93868827,7.886731934,0.29235646962519446
umair,26.53975944,-56.81438146,0.7097146910748597
pore,-38.10711671,-24.44248598,0.43328473462256556
pumping,16.97612696,10.84644253,0.3420125604772394
isomorphic,42.35645364,-29.63297659,0.9442942949614076
ellie,-10.63343566,43.75566141,0.3186752543305075
routed,14.28049341,-32.39931985,0.9947442464253906
uniformity,-30.70151041,-58.10797115,0.6852242272446266
changed,-45.66398175,-10.77103718,0.45376375342077857
congregation,-22.07958366,-0.5905496167,0.21223414081273295
civilizations,-40.6008161,5.111353397,0.2609928846464775
portofolio,23.82655812,-28.99351972,0.1133462644387837
kathleen,-13.23634777,44.50993426,0.4803390781098492
modifier,7.736168649,24.51320755,0.6628166519862522
seafood,-5.869259766,12.03442348,0.8263488984498962
postion,-14.23453794,-24.09173229,0.1458943239680407
innocence,-39.80546207,-7.087279779,0.6066019073574422
ticket,-1.038908618,-27.04220814,0.2597549419958862
vipin,20.51317397,-59.63658541,0.7767117580812125
onshape,6.249621007,30.04584293,0.11666797287499364
clinton,-20.65715234,31.45028361,0.8185284062499056
blox,-12.13208087,-46.78159563,0.08940950522420787
tammy,-10.76722341,43.76102871,0.7480127562691693
tatyana,67.00624685,-1.97684445,0.49659711744620005
bmg,-27.30098325,24.06414336,0.7701058441060531
mirror,-16.62154952,18.71365415,0.20898822834407405
ministerio,30.56251384,43.129337,0.2872816933548684
caret,28.39044213,-5.147669111,0.6416029284864737
hasib,30.81754039,-57.08085519,0.19103051610500976
tcg,-19.78577757,17.40505186,0.8285795698373322
limon,30.48773734,-59.01916291,0.3785061786304954
khulna,2.121347611,55.23649771,0.3777569961645847
laboration,-16.41801237,65.42179377,0.2956873771035682
hafiz,27.35559678,-53.81564132,0.9824202738853559
proofreader,-29.87974463,9.378845158,0.5005116260283384
photoshoot,-3.696121429,2.915455018,0.22109410151941744
fj,13.4237959,33.37711412,0.8968615118367268
modernas,22.76142471,44.23571684,0.8336673288723088
herrera,-2.575801415,45.22885299,0.7415365832873531
depicts,-39.98971105,-37.38307285,0.17584711000779585
pastime,-51.01526178,-1.708195044,0.6899931746510793
jsc,25.51195138,29.66147808,0.3954851803877778
cadillac,20.30734171,22.96789748,0.9622607975586525
bliss,-38.8826696,-3.990635089,0.3817198666416858
powershell,55.4674086,-10.29273252,0.5209689983087425
formality,-30.99917544,-58.4287812,0.7535409399014206
giveaways,7.167438595,-10.6425944,0.6620227279549337
vielen,-66.62840989,11.704473,0.09624075802871823
retreats,-20.06547912,6.243700516,0.8975316012742863
directo,29.22026941,48.7408053,0.9995703134126687
lopez,-20.71703507,46.59087979,0.6358725520985704
instyle,-9.077701185,26.11071827,0.27627566984917895
tudier,-16.38529801,59.11343362,0.47307723410731484
companies,-13.29441893,-18.37357961,0.1481738123935602
tentang,-64.18225789,-25.6227786,0.9001258898193889
utp,44.59376838,8.438742952,0.06738294805137912
jubilee,-25.29078162,29.99379493,0.7561230504850621
kona,-28.05332618,33.30207958,0.118281424586825
managemet,34.98101521,-2.302594356,0.8101965618219801
tfs,59.89657978,-22.36971308,0.20678049835528134
cute,-41.66776276,8.15E-04,0.999255269374436
flat,4.832926957,-1.796906508,0.10999653889919281
diminishing,-33.40250204,-19.40578043,0.3013867883211758
medicals,-4.604671454,7.820004638,0.5502126880283144
cola,21.97373539,23.69571683,0.8184009908145549
urgent,-26.79532696,-26.09198749,0.38316522391803853
tribes,-48.65419304,12.30738832,0.4603013117527197
prescription,-9.583598419,-6.372094636,0.47744229399837834
caravan,-25.7462306,29.88466401,0.3458354188726246
meilleur,-15.44814461,60.74116384,0.7371746199370172
madhya,3.383245154,62.19936553,0.12317799098506887
prominence,-0.8884363449,-57.59391463,0.27925956533009577
bihar,2.842259526,59.83406379,0.9739512503139206
reproductive,-14.47782523,-6.025972896,0.7061268115323681
solapur,0.7675027435,60.05568167,0.17376459433941915
inappropriate,-31.20668583,-16.85660291,0.4912744112884394
understanding,-14.85364634,-39.95409453,0.8032557021105872
pandora,-4.82140143,24.05809873,0.9208743545629342
nysc,-20.91303907,3.71603753,0.23350306067792992
kuching,53.0043991,42.39881706,0.00266011204108485
marshmallow,29.29832427,-11.80168865,0.12867846607963396
gerente,30.81389607,44.3035902,0.7638680889148318
overtimes,-25.9464574,-21.38839388,0.11443389829659945
dakota,-37.56953978,32.55341769,0.544505960788232
ramallah,-3.097787264,32.12349459,0.7953778060140393
gerenciamento,15.66097064,61.3335554,0.5785056227052454
guntur,2.679742557,59.62287433,0.7046580504841163
sapscripts,40.93434541,-14.62847841,0.1517311563737519
butuan,7.105929289,47.88891351,0.870728858377592
darle,24.24166973,49.91754498,0.43745371633258723
intresting,-57.49686156,-12.14018243,0.7964226177236831
luisa,-3.232646074,43.34556555,0.22564216214913457
arises,-27.90811831,-22.35631488,0.7735922464712237
nikolay,69.50893285,-3.036461376,0.044013813878790664
taxpayer,5.665060756,-18.55126645,0.224479376074453
murakami,-18.99940709,30.66160149,0.8681751723305722
sedang,-62.99701829,-24.90318312,0.7105843715480306
orientale,46.42102089,31.25376446,0.05971926320206833
apasionada,26.40979328,46.66523038,0.34197340536761156
solo,-32.1982911,17.31516064,0.455426146775756
chuck,-16.62730237,33.51097778,0.39262692093947604
lotto,-19.52033921,25.378857,0.7617089819470795
salaried,-4.530054789,-22.62741912,0.7285348311840205
dedan,-6.275441032,56.59346124,0.8215371988560981
binational,-51.46894664,19.89455275,0.7184720194412851
bachlor,-5.279460041,52.53765957,0.4997945762223278
lubricant,13.78580721,6.574334552,0.5925208866951648
backgrounders,-2.350499752,-17.28993032,0.34840385222674175
ethiopia,-5.490052413,33.13207059,0.3612502375177641
scammers,-40.85702324,-16.89307113,0.16744751931922786
synchronize,14.88014429,-32.84772442,0.01254759402724026
yale,-44.51441165,41.03485549,0.41347973254530224
hound,-15.10988201,21.32349139,0.6822623784577702
manage,-0.7522138274,-34.63863555,0.3333378874539732
defuse,-17.61169281,-60.58471316,0.6957528353110436
intramuros,7.779170633,48.67011266,0.4640270525623402
sabbir,28.58378266,-61.24837037,0.4524383985390401
logit,22.12901774,-5.285456812,0.8236774059928309
differed,-45.46848897,-11.04108118,0.3956918700298049
dartmouth,-43.34843868,36.51130892,0.49275484377335543
lemon,-11.731818,20.80619297,0.8858781108330618
obese,-15.66935591,-5.808735915,0.7331754068750055
symposiums,-22.25489822,6.142165911,0.2991227086230589
graves,-18.13986292,39.05077124,0.08555202185496935
microservice,42.36076083,-29.25217331,0.9791305290740309
boiling,-7.755688263,-43.18482266,0.29809005883107687
enclosed,-12.65382654,-37.0334619,0.7133070830079346
ospfv,52.58720437,8.246803166,0.9858316986206488
sidewalk,10.75974467,13.38620191,0.7829404150915199
pessoal,14.02668508,61.72272094,0.9240749058519203
finder,31.87905857,-31.9295817,0.6457025637678162
miracles,-40.04559773,-5.008032269,0.7355379660749324
ahsan,26.3492141,-57.40766571,0.06600421228265929
lantern,-15.28073468,22.73729064,0.44184938128000306
ross,-22.14540418,37.50707652,0.7811955772490659
plateforms,41.88767505,-33.71099389,0.8609307482268039
amikom,52.04194264,39.48944492,0.0405526910930708
saha,17.63693729,-57.73833732,0.8791097027635767
hamza,31.62270692,-55.17954177,0.6972579430141163
